LTCH_Num,Date,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,homeType,ResCouncil,FamCouncil,Accreditation,Annual_Orders,Annual_Non.compliance,Targeted_Inspect_Num,Targeted_Orders,Targeted_Non.compliance,Home,Pain,Depression,PressureUlcers,PhysicalRestraintUse,Falls,AntiPhsychoticMedUse
2798,2021-02-02,3895,Toronto,hellenic care for seniors (toronto),Toronto,81,9,4,4,Non-Profit,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,hellenic care for seniors (toronto),0.676000000000,8.156000000000,1.206000000000,0.000000000000,7.192000000000,11.619000000000
2799,2021-02-21,2246,Niagara,pleasant manor retirement village,Virgil,41,0,4,4,Non-Profit,Yes,No,No,1.0,10.0,0.0,0.0,1.0,pleasant manor retirement village,10.220000000000,37.480000000000,0.695000000000,6.468000000000,9.913000000000,20.756000000000
2800,2021-02-16,2258,Eastern Ontario,tsiionkwanonhsote,Akwesasne,50,0,6,0,Non-Profit,Yes,No,Yes,0.0,13.0,0.0,0.0,0.0,tsiionkwanonhsote,1.714000000000,3.582000000000,1.485000000000,4.179000000000,19.163000000000,31.558000000000
2801,2021-01-14,3895,Toronto,yee hong centre - scarborough mcnicoll,Scarborough,155,0,0,4,Non-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,yee hong centre - scarborough mcnicoll,0.000000000000,7.132000000000,0.714000000000,2.246000000000,6.261000000000,17.320000000000
2802,2021-01-22,5183,Huron Perth,wildwood care centre,St. Marys,60,0,0,4,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,wildwood care centre,1.346000000000,21.742000000000,2.331000000000,5.360000000000,11.951000000000,12.703000000000
2803,2021-02-09,2235,Haliburton Kawartha Pr,warkworth place,Warkworth,60,0,4,4,For-Profit,Yes,No,Yes,,,,,,warkworth place,3.586000000000,38.425000000000,4.212000000000,6.018000000000,17.118000000000,12.186000000000
2804,2021-01-24,3895,Toronto,ehatare nursing home,Scarborough,32,4,0,4,Non-Profit,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,ehatare nursing home,0.000000000000,18.604000000000,2.077000000000,0.000000000000,10.885000000000,11.243000000000
2805,2021-01-11,2265,Waterloo,pinehaven nursing home,Waterloo,84,0,0,4,For-Profit,Yes,Yes,Yes,,,,,,pinehaven nursing home,0.610000000000,29.512000000000,1.910000000000,0.000000000000,14.525000000000,5.574000000000
2808,2021-03-11,2270,York Region,chartwell pine grove long term care residence,Woodbridge,96,0,11,4,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,chartwell pine grove long term care residence,0.582000000000,11.119000000000,2.608000000000,0.146000000000,14.052000000000,21.365000000000
2809,2021-02-21,3895,Toronto,ukrainian canadian care centre,Etobicoke,152,0,10,4,Non-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,ukrainian canadian care centre,0.559000000000,17.334000000000,1.788000000000,3.366000000000,11.694000000000,22.446000000000
2811,2020-12-06,2251,Ottawa,glebe centre,Ottawa,254,0,4,0,Non-Profit,Yes,Yes,Yes,0.0,0.0,0.0,4.0,2.0,glebe centre,6.984000000000,30.810000000000,1.997000000000,3.342000000000,17.304000000000,23.649000000000
2815,2021-03-12,2256,Porcupine,villa minto,Cochrane,37,0,0,4,Non-Profit,Yes,Yes,Yes,3.0,10.0,1.0,4.0,2.0,villa minto,4.673000000000,14.184000000000,0.000000000000,25.585000000000,14.186000000000,11.816000000000
2816,2021-01-10,2236,Halton,bennett health care centre,Georgetown,66,0,0,0,Non-Profit,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,bennett health care centre,8.769000000000,24.129000000000,2.808000000000,0.000000000000,23.870000000000,24.887000000000
2818,2021-02-28,2251,Ottawa,villa marconi,Ottawa,128,4,4,0,Non-Profit,Yes,Yes,Yes,0.0,8.0,1.0,3.0,4.0,villa marconi,3.085000000000,30.830000000000,3.315000000000,15.419000000000,13.261000000000,12.750000000000
2819,2021-02-04,2260,Simcoe-Muskoka,muskoka shores care community,Gravenhurst,207,0,0,4,For-Profit,Yes,Yes,Yes,1.0,5.0,0.0,1.0,1.0,muskoka shores care community,5.805000000000,23.860000000000,0.867000000000,2.853000000000,26.544000000000,6.652000000000
2821,2021-03-12,2260,Simcoe-Muskoka,woods park care centre,Barrie,123,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,2.0,2.0,woods park care centre,0.635000000000,14.082000000000,2.876000000000,1.641000000000,16.230000000000,5.758000000000
2823,2021-03-03,2240,Chatham-Kent,fairfield park,Wallaceburg,103,0,4,4,For-Profit,Yes,No,No,0.0,3.0,0.0,0.0,0.0,fairfield park,1.341000000000,25.002000000000,4.469000000000,0.000000000000,19.439000000000,22.398000000000
2824,2021-03-12,3895,Toronto,the jewish home for the aged,North York,472,0,9,4,Non-Profit,Yes,Yes,Yes,1.0,4.0,1.0,15.0,5.0,the jewish home for the aged,1.057000000000,10.616000000000,2.658000000000,0.000000000000,11.164000000000,23.478000000000
2825,2021-03-12,2270,York Region,mackenzie health long term care facility,Richmond Hill,168,0,4,4,Non-Profit,Yes,Yes,Yes,0.0,11.0,0.0,3.0,1.0,mackenzie health long term care facility,0.551000000000,24.662000000000,2.053000000000,4.252000000000,17.013000000000,9.207000000000
2826,2020-05-20,2234,Haldimand-Norfolk,caressant care courtland,Courtland,55,0,0,4,For-Profit,Yes,No,Yes,0.0,3.0,0.0,0.0,0.0,caressant care courtland,3.377000000000,18.674000000000,1.581000000000,1.357000000000,13.908000000000,2.736000000000
2829,2020-05-24,2261,Sudbury,finlandia hoivakoti nursing home,Sudbury,112,0,0,4,For-Profit,Yes,Yes,Yes,0.0,8.0,0.0,0.0,1.0,finlandia hoivakoti nursing home,7.825000000000,22.178000000000,1.704000000000,0.000000000000,19.200000000000,20.122000000000
2830,2021-01-08,2265,Waterloo,barnswallow place care community,Elmira,96,0,0,0,For-Profit,Yes,No,Yes,0.0,4.0,0.0,0.0,0.0,barnswallow place care community,2.464000000000,25.444000000000,1.449000000000,0.427000000000,16.559000000000,8.802000000000
2832,2020-12-30,3895,Toronto,harmony hills care community,East York,160,0,11,6,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,harmony hills care community,0.575000000000,9.321000000000,1.778000000000,0.000000000000,16.086000000000,15.411000000000
2833,2021-02-01,2253,Peel,chartwell wenleigh long term care residence,Mississauga,161,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,8.0,2.0,chartwell wenleigh long term care residence,3.928000000000,10.511000000000,2.587000000000,2.494000000000,15.767000000000,22.535000000000
2834,2021-03-12,2251,Ottawa,forest hill,Kanata,160,0,4,4,For-Profit,Yes,Yes,Yes,0.0,10.0,0.0,0.0,3.0,forest hill,3.465000000000,19.685000000000,2.694000000000,7.446000000000,13.202000000000,22.071000000000
2835,2021-03-09,2260,Simcoe-Muskoka,leacock care centre,Orillia,145,0,0,0,For-Profit,Yes,Yes,Yes,4.0,10.0,2.0,12.0,2.0,leacock care centre,9.049000000000,20.562000000000,4.028000000000,0.000000000000,12.775000000000,14.453000000000
2836,2021-02-11,3895,Toronto,fountain view care community,East York,158,4,18,6,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,fountain view care community,2.999000000000,14.147000000000,2.783000000000,0.000000000000,21.262000000000,16.479000000000
2837,2021-02-17,3895,Toronto,deerwood creek care community,Etobicoke,160,0,0,4,For-Profit,Yes,Yes,Yes,2.0,16.0,0.0,2.0,1.0,deerwood creek care community,3.213000000000,8.500000000000,0.757000000000,0.000000000000,16.373000000000,5.961000000000
2838,2020-12-21,2235,Haliburton Kawartha Pr,extendicare kawartha lakes,Lindsay,64,4,0,0,For-Profit,Yes,No,Yes,0.0,3.0,1.0,8.0,1.0,extendicare kawartha lakes,5.380000000000,21.259000000000,2.344000000000,2.134000000000,23.622000000000,4.723000000000
2839,2021-02-17,2260,Simcoe-Muskoka,roberta place,Barrie,140,0,70,4,For-Profit,Yes,No,Yes,0.0,2.0,0.0,0.0,0.0,roberta place,8.857000000000,19.823000000000,4.774000000000,0.000000000000,17.100000000000,20.092000000000
2841,2021-01-20,2237,Hamilton,the village of wentworth heights,Hamilton,120,0,0,0,For-Profit,Yes,Yes,Yes,0.0,2.0,1.0,3.0,3.0,the village of wentworth heights,3.124000000000,30.771000000000,3.034000000000,0.000000000000,27.077000000000,18.038000000000
2842,2020-06-01,2268,Windsor-Essex,extendicare southwood lakes,Windsor,150,0,0,4,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,3.0,3.0,extendicare southwood lakes,10.965000000000,12.358000000000,3.934000000000,0.000000000000,26.166000000000,25.448000000000
2843,2020-05-08,2255,Peterborough,extendicare lakefield,Lakefield,100,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,extendicare lakefield,21.472000000000,22.463000000000,2.129000000000,1.873000000000,24.609000000000,19.794000000000
2844,2021-03-12,2237,Hamilton,the meadows,Ancaster,128,0,11,4,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,1.0,the meadows,6.851000000000,6.807000000000,0.437000000000,1.990000000000,10.801000000000,15.246000000000
2845,2020-11-22,2251,Ottawa,longfields manor,Nepean,114,4,4,0,For-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,2.0,longfields manor,0.722000000000,13.266000000000,1.490000000000,0.000000000000,17.803000000000,17.858000000000
2846,2020-06-02,2236,Halton,hampton terrace care centre,Burlington,101,0,0,0,For-Profit,Yes,Yes,Yes,1.0,12.0,1.0,1.0,1.0,hampton terrace care centre,9.784000000000,29.198000000000,2.016000000000,3.526000000000,14.571000000000,27.854000000000
2847,2021-02-11,2253,Peel,extendicare brampton,Brampton,150,0,4,4,For-Profit,Yes,Yes,Yes,0.0,8.0,1.0,3.0,3.0,extendicare brampton,8.149000000000,27.098000000000,0.552000000000,1.157000000000,16.810000000000,21.645000000000
2848,2021-01-20,3895,Toronto,west park long term care centre,Toronto,200,0,30,4,Non-Profit,Yes,Yes,Yes,0.0,5.0,3.0,23.0,8.0,west park long term care centre,2.698000000000,18.995000000000,1.061000000000,2.663000000000,12.034000000000,11.075000000000
2849,2021-01-31,2237,Hamilton,ridgeview,Stoney Creek,120,0,0,4,For-Profit,Yes,Yes,Yes,1.0,4.0,0.0,0.0,0.0,ridgeview,1.560000000000,8.566000000000,1.189000000000,0.649000000000,11.684000000000,14.869000000000
2850,2021-03-12,2235,Haliburton-Kawartha PR,fenelon court,Fenelon Falls,67,0,0,4,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,fenelon court,0.747000000000,15.174000000000,2.133000000000,1.020000000000,16.341000000000,16.102000000000
2851,2021-02-18,2235,Haliburton Kawartha Pr,extendicare cobourg,Cobourg,69,0,0,4,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,3.0,2.0,extendicare cobourg,3.089000000000,25.919000000000,2.392000000000,0.000000000000,15.303000000000,15.982000000000
2852,2021-02-21,3895,Toronto,the kensington gardens,Toronto,350,0,12,4,Non-Profit,Yes,Yes,Yes,0.0,4.0,1.0,2.0,3.0,the kensington gardens,2.491000000000,12.902000000000,1.978000000000,1.539000000000,13.314000000000,21.539000000000
2853,2021-03-12,2237,Hamilton,queen's garden,Hamilton,128,4,0,4,Non-Profit,Yes,Yes,Yes,7.0,17.0,0.0,0.0,0.0,queen's garden,7.237000000000,14.245000000000,3.212000000000,1.025000000000,19.056000000000,22.818000000000
2854,2020-10-28,2236,Halton,the village of tansley woods,Burlington,144,0,0,0,For-Profit,Yes,Yes,Yes,1.0,7.0,1.0,8.0,4.0,the village of tansley woods,1.150000000000,32.745000000000,3.631000000000,4.793000000000,21.270000000000,9.205000000000
2855,2021-02-07,2253,Peel,villa forum,Mississauga,160,0,15,0,Non-Profit,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,villa forum,0.432000000000,22.876000000000,0.869000000000,0.000000000000,7.339000000000,9.134000000000
2856,2021-03-01,2265,Waterloo,columbia forest,Waterloo,156,0,0,0,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,columbia forest,2.021000000000,9.690000000000,1.184000000000,0.000000000000,15.124000000000,18.416000000000
2857,2021-03-03,2236,Halton,burloak,Burlington,144,0,0,4,For-Profit,Yes,Yes,Yes,0.0,7.0,0.0,0.0,0.0,burloak,2.098000000000,13.446000000000,0.676000000000,1.175000000000,8.928000000000,15.282000000000
2858,2021-03-08,2237,Hamilton,extendicare hamilton,Hamilton,160,0,0,4,For-Profit,Yes,Yes,Yes,0.0,8.0,0.0,2.0,3.0,extendicare hamilton,7.139000000000,24.858000000000,1.384000000000,1.179000000000,14.037000000000,20.250000000000
2859,2021-03-12,2253,Peel,the village of sandalwood park,Brampton,120,0,0,4,For-Profit,Yes,Yes,Yes,0.0,6.0,0.0,1.0,3.0,the village of sandalwood park,2.947000000000,19.731000000000,3.870000000000,4.399000000000,20.235000000000,27.068000000000
2860,2021-01-25,3895,Toronto,labdara lithuanian nursing home,Etobicoke,90,0,0,4,Non-Profit,Yes,Yes,No,0.0,5.0,0.0,0.0,0.0,labdara lithuanian nursing home,0.903000000000,23.442000000000,2.694000000000,7.136000000000,13.098000000000,20.204000000000
2861,2021-02-12,2237,Hamilton,alexander place,Waterdown,128,0,4,0,For-Profit,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,alexander place,3.723000000000,19.658000000000,2.066000000000,0.233000000000,14.190000000000,17.914000000000
2862,2020-12-13,2236,Halton,northridge,Oakville,133,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,northridge,3.214000000000,8.366000000000,1.013000000000,1.631000000000,15.521000000000,16.072000000000
2863,2021-02-11,2265,Waterloo,stirling heights,Cambridge,110,0,0,0,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,1.0,1.0,stirling heights,4.844000000000,7.458000000000,0.710000000000,2.677000000000,14.811000000000,16.652000000000
2866,2021-02-07,2262,Thunder Bay,southbridge roseview,Thunder Bay,157,4,23,4,For-Profit,Yes,Yes,Yes,0.0,0.0,1.0,2.0,2.0,southbridge roseview,2.957000000000,15.980000000000,1.485000000000,2.664000000000,20.671000000000,4.419000000000
2867,2021-03-03,2251,Ottawa,manoir marochel,Ottawa,64,0,9,0,For-Profit,Yes,Yes,No,0.0,0.0,1.0,12.0,6.0,manoir marochel,3.001000000000,11.463000000000,2.427000000000,0.000000000000,10.137000000000,21.900000000000
2868,2021-02-24,2261,Sudbury,elizabeth centre,Val Caron,128,0,0,0,For-Profit,Yes,Yes,Yes,3.0,11.0,1.0,2.0,1.0,elizabeth centre,3.489000000000,32.609000000000,4.868000000000,2.402000000000,7.001000000000,23.092000000000
2869,2021-03-12,2270,York Region,elginwood,Richmond Hill,124,4,0,4,For-Profit,Yes,Yes,Yes,0.0,11.0,0.0,0.0,0.0,elginwood,0.355000000000,10.687000000000,2.175000000000,0.804000000000,14.228000000000,18.856000000000
2870,2021-03-12,2236,Halton,west oak village,Oakville,133,0,0,4,For-Profit,Yes,Yes,Yes,1.0,9.0,0.0,5.0,4.0,west oak village,0.000000000000,12.834000000000,0.687000000000,1.830000000000,13.890000000000,18.555000000000
2871,2021-03-12,2230,Durham,winbourne park,Ajax,110,0,4,4,For-Profit,Yes,Yes,Yes,0.0,10.0,1.0,6.0,6.0,winbourne park,1.046000000000,8.782000000000,1.835000000000,0.000000000000,14.744000000000,11.006000000000
2872,2021-01-10,2242,Lambton,afton park place long term care community,Sarnia,128,0,0,4,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,1.0,2.0,afton park place long term care community,2.299000000000,14.175000000000,1.684000000000,4.572000000000,14.950000000000,10.434000000000
2873,2021-01-28,2251,Ottawa,the salvation army ottawa grace manor,Ottawa,128,0,0,4,Non-Profit,Yes,Yes,Yes,1.0,14.0,2.0,4.0,2.0,the salvation army ottawa grace manor,3.715000000000,34.412000000000,2.945000000000,8.015000000000,16.156000000000,22.743000000000
2874,2021-03-10,3895,Toronto,weston terrace care community,Toronto,224,0,36,4,For-Profit,Yes,Yes,Yes,0.0,12.0,1.0,1.0,1.0,weston terrace care community,3.790000000000,13.135000000000,2.682000000000,0.276000000000,19.355000000000,19.999000000000
2876,2021-01-24,2270,York Region,yee hong centre - markham,Markham,200,0,4,4,Non-Profit,Yes,Yes,Yes,0.0,0.0,1.0,5.0,2.0,yee hong centre - markham,0.735000000000,5.126000000000,2.029000000000,3.943000000000,10.276000000000,13.315000000000
2878,2021-02-22,2244,Middlesex-London,westmount gardens long term care home,London,160,0,0,4,For-Profit,Yes,Yes,Yes,1.0,9.0,0.0,2.0,1.0,westmount gardens long term care home,1.732000000000,21.465000000000,1.865000000000,1.481000000000,10.782000000000,5.035000000000
2879,2021-01-21,2251,Ottawa,granite ridge care community,Stittsville,224,0,0,0,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,4.0,2.0,granite ridge care community,1.042000000000,17.251000000000,2.704000000000,1.342000000000,20.853000000000,16.329000000000
2880,2021-03-10,2265,Waterloo,chartwell westmount long term care residence,Kitchener,160,0,19,4,For-Profit,Yes,Yes,Yes,1.0,2.0,0.0,1.0,1.0,chartwell westmount long term care residence,4.054000000000,24.217000000000,1.077000000000,0.599000000000,16.339000000000,9.439000000000
2881,2021-03-12,2253,Peel,the village of erin meadows,Mississauga,180,0,20,4,For-Profit,Yes,Yes,Yes,4.0,13.0,1.0,3.0,3.0,the village of erin meadows,1.330000000000,24.811000000000,2.543000000000,1.202000000000,19.759000000000,23.175000000000
2882,2021-02-11,2251,Ottawa,garden terrace,Kanata,160,0,0,4,For-Profit,Yes,Yes,Yes,0.0,11.0,0.0,2.0,4.0,garden terrace,4.537000000000,27.015000000000,4.160000000000,7.192000000000,14.818000000000,14.415000000000
2883,2020-12-28,3895,Toronto,extendicare rouge valley,Toronto,192,0,12,4,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,extendicare rouge valley,10.151000000000,13.180000000000,2.738000000000,0.091000000000,13.244000000000,20.298000000000
2884,2021-03-12,2253,Peel,extendicare mississauga,Mississauga,140,4,11,4,For-Profit,Yes,Yes,Yes,0.0,12.0,0.0,0.0,0.0,extendicare mississauga,4.903000000000,9.596000000000,2.156000000000,0.000000000000,14.979000000000,15.044000000000
2885,2021-02-02,2230,Durham,chartwell wynfield long term care residence,Oshawa,172,0,0,4,For-Profit,Yes,Yes,Yes,0.0,11.0,0.0,3.0,2.0,chartwell wynfield long term care residence,3.004000000000,35.634000000000,3.602000000000,1.002000000000,21.903000000000,16.386000000000
2886,2021-03-01,2251,Ottawa,montfort,Ottawa,128,0,30,0,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,3.0,2.0,montfort,0.603000000000,17.292000000000,1.578000000000,2.539000000000,13.494000000000,12.755000000000
2887,2021-01-25,2253,Peel,hawthorn woods care community,Brampton,160,0,31,4,For-Profit,Yes,Yes,Yes,1.0,7.0,0.0,0.0,0.0,hawthorn woods care community,2.801000000000,18.960000000000,1.443000000000,0.000000000000,12.381000000000,5.456000000000
2888,2021-03-12,2270,York Region,chartwell woodhaven long term care residence,Markham,192,0,13,4,For-Profit,No,Yes,Yes,1.0,4.0,2.0,12.0,3.0,chartwell woodhaven long term care residence,1.755000000000,15.168000000000,1.923000000000,0.702000000000,16.059000000000,17.679000000000
2889,2021-02-17,2242,Lambton,twin lakes terrace long term care community,Sarnia,60,0,4,0,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,twin lakes terrace long term care community,0.000000000000,14.520000000000,1.933000000000,0.000000000000,16.814000000000,30.692000000000
2890,2021-02-28,2246,Niagara,bella senior care residences,Niagara Falls,160,0,6,0,For-Profit,Yes,Yes,Yes,1.0,18.0,10.0,11.0,5.0,bella senior care residences,6.644000000000,20.235000000000,3.770000000000,4.006000000000,23.416000000000,31.431000000000
2891,2021-02-22,2246,Niagara,maple park lodge,Fort Erie,96,0,0,0,For-Profit,Yes,Yes,Yes,0.0,3.0,0.0,9.0,3.0,maple park lodge,2.396000000000,30.894000000000,4.697000000000,11.506000000000,18.289000000000,36.427000000000
2892,2021-02-15,2236,Halton,extendicare halton hills,Georgetown,130,4,23,4,For-Profit,Yes,Yes,Yes,3.0,23.0,0.0,2.0,1.0,extendicare halton hills,4.334000000000,20.352000000000,2.318000000000,5.333000000000,17.684000000000,20.853000000000
2894,2021-03-03,2270,York Region,sherwood court long term care centre,Maple,96,0,0,4,For-Profit,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,sherwood court long term care centre,0.883000000000,5.558000000000,1.794000000000,0.730000000000,14.145000000000,14.222000000000
2895,2021-02-15,2230,Durham,bay ridges,Pickering,124,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,3.0,2.0,bay ridges,7.244000000000,19.158000000000,2.303000000000,4.569000000000,14.963000000000,15.164000000000
2897,2021-03-12,2270,York Region,mon sheong richmond hill long term care centre,Richmond Hill,192,0,4,4,Non-Profit,Yes,Yes,No,0.0,6.0,0.0,0.0,0.0,mon sheong richmond hill long term care centre,0.091000000000,9.025000000000,1.502000000000,0.890000000000,10.783000000000,22.915000000000
2898,2021-02-16,2268,Windsor-Essex,heron terrace long term care community,Windsor,140,0,25,0,For-Profit,Yes,No,Yes,0.0,2.0,0.0,1.0,2.0,heron terrace long term care community,4.700000000000,4.326000000000,1.489000000000,4.980000000000,10.719000000000,8.601000000000
2899,2021-02-16,3895,Toronto,chartwell trilogy long term care residence,Scarborough,197,9,10,4,For-Profit,Yes,Yes,Yes,1.0,7.0,0.0,0.0,0.0,chartwell trilogy long term care residence,0.551000000000,31.620000000000,1.627000000000,0.194000000000,10.219000000000,14.857000000000
2900,2021-02-25,2236,Halton,chartwell brant centre long term care residence,Burlington,175,0,4,4,For-Profit,Yes,Yes,Yes,0.0,11.0,0.0,0.0,0.0,chartwell brant centre long term care residence,3.447000000000,30.948000000000,2.334000000000,2.793000000000,15.665000000000,14.170000000000
2901,2020-05-04,2238,Hastings Prince Edward,belmont long term care facility,Belleville,128,12,0,0,For-Profit,Yes,No,Yes,0.0,8.0,0.0,0.0,1.0,belmont long term care facility,7.492000000000,33.491000000000,2.412000000000,4.945000000000,17.734000000000,10.563000000000
2902,2021-03-12,2230,Durham,the village of taunton mills,Whitby,120,0,0,4,For-Profit,Yes,Yes,Yes,0.0,9.0,2.0,14.0,3.0,the village of taunton mills,0.932000000000,43.575000000000,4.884000000000,0.000000000000,18.305000000000,17.891000000000
2903,2021-02-02,2255,Peterborough,centennial place long-term care home,Millbrook,128,4,0,4,For-Profit,Yes,No,Yes,0.0,2.0,0.0,0.0,1.0,centennial place long-term care home,8.133000000000,32.480000000000,2.036000000000,3.139000000000,15.487000000000,14.688000000000
2904,2021-02-04,2268,Windsor-Essex,extendicare tecumseh,Tecumseh,128,0,13,0,For-Profit,Yes,Yes,Yes,0.0,4.0,0.0,2.0,2.0,extendicare tecumseh,12.696000000000,27.369000000000,3.204000000000,2.084000000000,15.771000000000,21.541000000000
2905,2021-03-12,2260,Simcoe-Muskoka,bradford valley care community,Bradford,246,4,15,4,For-Profit,Yes,Yes,Yes,1.0,16.0,0.0,0.0,1.0,bradford valley care community,0.987000000000,23.445000000000,1.461000000000,0.386000000000,9.954000000000,5.624000000000
2906,2021-02-25,3895,Toronto,fieldstone commons care community,Scarborough,224,4,4,4,For-Profit,Yes,Yes,Yes,0.0,2.0,1.0,1.0,1.0,fieldstone commons care community,0.364000000000,11.405000000000,1.885000000000,2.184000000000,17.628000000000,17.614000000000
2907,2021-03-12,2270,York Region,langstaff square care community,Richmond Hill,160,6,0,0,For-Profit,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,langstaff square care community,0.828000000000,13.017000000000,2.991000000000,2.286000000000,14.955000000000,18.330000000000
2908,2021-03-12,2236,Halton,chartwell waterford long term care residence,Oakville,168,0,15,4,For-Profit,Yes,Yes,Yes,0.0,4.0,2.0,6.0,3.0,chartwell waterford long term care residence,0.483000000000,17.967000000000,2.165000000000,1.656000000000,19.654000000000,16.869000000000
2909,2021-02-12,2246,Niagara,the henley house,St. Catharines,160,0,0,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,3.0,2.0,the henley house,6.059000000000,36.499000000000,3.638000000000,8.932000000000,19.979000000000,20.463000000000
2910,2021-02-22,2236,Halton,wyndham manor long term care centre,Oakville,128,0,17,4,Non-Profit,Yes,Yes,Yes,0.0,9.0,0.0,0.0,0.0,wyndham manor long term care centre,1.667000000000,22.670000000000,1.320000000000,3.574000000000,12.469000000000,13.822000000000
2911,2021-02-15,2253,Peel,maple grove care community,Brampton,160,0,4,4,For-Profit,Yes,Yes,Yes,2.0,5.0,0.0,0.0,1.0,maple grove care community,1.525000000000,12.554000000000,2.970000000000,0.298000000000,12.785000000000,18.776000000000
2912,2021-03-12,2253,Peel,cawthra gardens,Mississauga,192,0,0,4,For-Profit,Yes,Yes,Yes,0.0,5.0,2.0,4.0,2.0,cawthra gardens,0.317000000000,16.020000000000,0.190000000000,0.279000000000,13.406000000000,13.979000000000
2913,2021-01-12,2261,Sudbury,"st. joseph's villa, sudbury",Sudbury,128,0,4,0,Non-Profit,Yes,Yes,Yes,2.0,10.0,0.0,0.0,0.0,"st. joseph's villa, sudbury",1.241000000000,30.120000000000,3.133000000000,6.837000000000,23.177000000000,17.546000000000
2915,2021-02-25,2266,Wellington-Dufferin-Guelph,the village of riverside glen,Guelph,192,4,10,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,0.0,1.0,the village of riverside glen,1.611000000000,30.414000000000,1.900000000000,1.534000000000,21.387000000000,5.077000000000
2916,2021-02-28,2235,Haliburton Kawartha Pr,caressant care on mclaughlin road,Lindsay,96,4,16,4,For-Profit,Yes,Yes,Yes,0.0,0.0,0.0,2.0,4.0,caressant care on mclaughlin road,4.802000000000,40.007000000000,1.992000000000,12.083000000000,9.988000000000,7.445000000000
2917,2021-02-23,2265,Waterloo,lanark heights long term care centre,Kitchener,160,0,0,4,For-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,lanark heights long term care centre,1.636000000000,6.183000000000,0.784000000000,0.000000000000,23.336000000000,3.384000000000
2918,2021-02-01,3895,Toronto,norfinch care community,North York,160,4,0,4,For-Profit,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,norfinch care community,5.873000000000,9.951000000000,1.704000000000,0.000000000000,11.879000000000,11.875000000000
2919,2020-11-08,2244,Middlesex-London,chartwell london long term care residence,London,95,0,0,0,For-Profit,Yes,No,Yes,0.0,2.0,0.0,0.0,0.0,chartwell london long term care residence,2.518000000000,27.182000000000,1.304000000000,1.346000000000,12.057000000000,0.000000000000
2920,2021-03-12,2253,Peel,yee hong centre - mississauga,Mississauga,200,9,4,4,Non-Profit,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,yee hong centre - mississauga,0.755000000000,9.338000000000,0.259000000000,2.174000000000,9.693000000000,13.242000000000
2921,2021-02-10,2237,Hamilton,chartwell willowgrove long term care residence,Ancaster,169,0,19,4,For-Profit,Yes,Yes,Yes,4.0,17.0,0.0,1.0,2.0,chartwell willowgrove long term care residence,1.077000000000,26.097000000000,0.954000000000,1.814000000000,16.227000000000,20.984000000000
2922,2021-01-14,2237,Hamilton,regina gardens,Hamilton,128,0,0,4,Non-Profit,Yes,Yes,Yes,0.0,6.0,0.0,0.0,2.0,regina gardens,1.131000000000,22.451000000000,1.309000000000,0.000000000000,13.655000000000,5.290000000000
